timestamp,radar_signal_strength,sonar_distance,infrared_temperature
2024-01-01 00:00:00,86.94471215076054,119.1248786381538,35.23726588190098
2024-01-01 00:00:01,82.57270286766591,116.70256111742026,35.24956868248597
2024-01-01 00:00:02,89.72435733783554,105.66220995152047,35.26539647411337
2024-01-01 00:00:03,86.20758032595646,93.41037635477424,35.7450513436879
2024-01-01 00:00:04,84.72043864992264,83.37775722100147,36.063036513041865
2024-01-01 00:00:05,86.55860932631263,78.86705569976554,36.24277331254775
2024-01-01 00:00:06,81.0422545681947,83.89610450990668,36.14078773954147
2024-01-01 00:00:07,87.31427359870627,94.25255260521182,35.53988916334595
2024-01-01 00:00:08,87.22217410520899,107.93614697806501,35.42893534495464
2024-01-01 00:00:09,87.72117007133664,117.7745556688995,35.799147935162594
2024-01-01 00:00:10,88.18248513273399,119.18776736751447,36.079644235324636
2024-01-01 00:00:11,87.70807794655028,114.965413106981,37.50087230973592
2024-01-01 00:00:12,88.4099788862566,102.60813798813835,36.120922011006236
2024-01-01 00:00:13,86.69063047944013,91.61679044095892,36.88892197812274
2024-01-01 00:00:14,89.57262862743009,81.9627666491584,36.922214659534774
2024-01-01 00:00:15,84.7725658792575,79.51495908486197,36.90371572028939
2024-01-01 00:00:16,86.05512174863878,86.27002892023687,37.06006246640418
2024-01-01 00:00:17,85.06952187612356,99.43004352744907,37.16141592996156
2024-01-01 00:00:18,87.24507524014233,109.75775811826564,37.18425387728463
2024-01-01 00:00:19,86.86435757863082,118.76639792483911,37.490554491224955
2024-01-01 00:00:20,88.66513611678344,117.67832053220691,37.97371305130625
2024-01-01 00:00:21,88.43516986614016,111.23493094446526,37.45737917175938
2024-01-01 00:00:22,94.65302171875663,98.05506853270953,37.6865644266089
2024-01-01 00:00:23,90.236112919546,83.57249712658196,38.10349155700672
2024-01-01 00:00:24,91.16117525005126,79.33223400622079,37.50405407406302
2024-01-01 00:00:25,90.56532782740616,83.40103389427058,37.32259181606139
2024-01-01 00:00:26,91.1860616632382,93.50106086746086,37.94630110924878
2024-01-01 00:00:27,92.6601905052548,107.2272800124671,36.86494581424864
2024-01-01 00:00:28,89.41892468875663,117.62884326460272,37.99173401214865
2024-01-01 00:00:29,88.7112465622095,119.39549390112713,37.749270913057806
2024-01-01 00:00:30,88.49026492619592,114.91184784245898,37.952800963146075
2024-01-01 00:00:31,89.22094715166752,100.80173890219257,37.71375066131664
2024-01-01 00:00:32,90.5234970719675,86.93565124825967,36.93481459686404
2024-01-01 00:00:33,92.14602298764163,80.46156796315405,36.633742498332914
2024-01-01 00:00:34,89.59740811008125,82.78284077017436,35.67369831158076
2024-01-01 00:00:35,93.49979682579679,92.4001315155328,36.54297706147599
2024-01-01 00:00:36,90.70943596286823,106.30960705866887,36.93187866392023
2024-01-01 00:00:37,91.3897870953069,116.95060290518832,35.78333923184369
2024-01-01 00:00:38,93.66164130960931,119.67894521665126,35.61722950355008
2024-01-01 00:00:39,94.46155029131992,113.84420739425508,36.77850575812423
2024-01-01 00:00:40,92.28247169311025,101.78752117562209,36.07051085726461
2024-01-01 00:00:41,91.16029805269865,89.09942509228532,34.676544259472884
2024-01-01 00:00:42,93.63897942992809,81.15980787024682,34.928708202355594
2024-01-01 00:00:43,92.40354562494248,81.5117349406572,35.79344850574049
2024-01-01 00:00:44,94.22402468479761,92.69399576767682,35.45409771506333
2024-01-01 00:00:45,93.15668060597125,106.63130096983087,36.09588821514191
2024-01-01 00:00:46,94.58631712669475,116.79286913219742,35.4723593679494
2024-01-01 00:00:47,93.95661807797167,119.77192115380329,35.48307482206757
2024-01-01 00:00:48,94.4315903129336,111.77657725944538,36.511606065275345
2024-01-01 00:00:49,93.40683400506265,100.02598786109839,35.896569205704594
2024-01-01 00:00:50,92.22032032778199,84.53880215739422,35.581159705319166
2024-01-01 00:00:51,94.5125821915499,81.11475610735204,34.892611294400275
2024-01-01 00:00:52,94.20759463826455,84.07521608062248,35.15912261201648
2024-01-01 00:00:53,94.42683633640789,97.82088572677051,34.42698159833956
2024-01-01 00:00:54,95.49847174777715,109.9240507289778,34.958324364098345
2024-01-01 00:00:55,91.29630372075808,119.09077711478263,35.096794940076286
2024-01-01 00:00:56,90.39393026573887,118.56910645248571,34.25069076306104
2024-01-01 00:00:57,92.1685450169187,108.12033264104767,34.41699028385597
2024-01-01 00:00:58,96.14451582190549,93.86164687952093,34.87662984517249
2024-01-01 00:00:59,95.52196514804196,80.27449892619228,35.54143073411262
2024-01-01 00:01:00,95.28954889169366,80.99376859516939,36.114021867590026
2024-01-01 00:01:01,96.90197164950067,89.20226552533528,34.7117734412912
2024-01-01 00:01:02,91.50448279461037,104.90134013728655,34.27882532202139
2024-01-01 00:01:03,93.27764270052408,115.12987154294402,34.50611643216878
2024-01-01 00:01:04,95.06325393927901,120.48937899148667,35.08885843903455
2024-01-01 00:01:05,91.66658085791823,113.88521119749143,34.65059136050417
2024-01-01 00:01:06,96.38098888303827,100.4824205083802,34.793914987058784
2024-01-01 00:01:07,96.54885651120038,87.62191339849451,34.400220102538654
2024-01-01 00:01:08,97.47987257648279,80.03276433432575,35.286378483080036
2024-01-01 00:01:09,92.59671395656774,85.38256062977881,35.01439831924158
2024-01-01 00:01:10,93.93268531793055,97.510035887184,34.54712561398425
2024-01-01 00:01:11,95.00040314384759,111.81705395281838,36.03576635992259
2024-01-01 00:01:12,95.85010932531193,120.5144322552076,34.56589601567402
2024-01-01 00:01:13,93.73840855640786,117.20802976376577,34.37607492317055
2024-01-01 00:01:14,95.01344066936079,103.64898026937101,34.27514812274659
2024-01-01 00:01:15,97.73706597528898,87.67138177414816,33.86171799193748
2024-01-01 00:01:16,95.4123788682043,81.74653931356472,34.3736558429913
2024-01-01 00:01:17,94.75954464043234,83.63277154607734,34.362869937354375
2024-01-01 00:01:18,99.52269144923237,92.90076638486649,34.6054113934341
2024-01-01 00:01:19,92.62867689870663,111.3210755266766,34.59845631247369
2024-01-01 00:01:20,94.29871319687354,121.52540682355222,34.118607841261
2024-01-01 00:01:21,94.72000667244296,117.28025966228051,33.988217333018724
2024-01-01 00:01:22,96.32030063875159,103.86901935363862,34.41110037221488
2024-01-01 00:01:23,93.31650023504179,90.88517515978234,33.578399580157225
2024-01-01 00:01:24,93.7522139845432,79.22251180050394,33.84790583947887
2024-01-01 00:01:25,95.55860183559741,84.28977012864935,34.476582402341585
2024-01-01 00:01:26,97.69688949301243,95.752635166908,33.760642688398306
2024-01-01 00:01:27,97.9325885203147,110.30454835809424,33.02617243869963
2024-01-01 00:01:28,92.91606919993447,118.4055385779408,33.722410280985116
2024-01-01 00:01:29,91.38680042358116,117.8080349121898,33.66076921886436
2024-01-01 00:01:30,91.43048572389871,104.31445268930526,34.098355822999864
2024-01-01 00:01:31,90.556913033325,89.1817713282295,34.04420273491356
2024-01-01 00:01:32,94.26904211278703,81.27167864793556,33.435779221917784
2024-01-01 00:01:33,96.85601348835009,83.93442284865085,32.80813777826531
2024-01-01 00:01:34,93.04213973116788,96.3816750373278,33.010897823756906
2024-01-01 00:01:35,92.60251292946685,112.50630593261319,32.820433251493256
2024-01-01 00:01:36,95.46513988739274,119.54169944305214,32.7787147068355
2024-01-01 00:01:37,97.28675895696765,116.50481840514803,33.37816518641373
2024-01-01 00:01:38,91.26973804030995,99.6856440202578,32.729559512352175
2024-01-01 00:01:39,94.59898381851545,87.29572659181974,32.21774957006469
2024-01-01 00:01:40,96.78240907711758,80.23227022348335,31.43029003432643
2024-01-01 00:01:41,95.60642698372023,85.44926275427343,32.117271630120754
2024-01-01 00:01:42,93.8554537044386,100.6802828707714,33.029117734634895
2024-01-01 00:01:43,93.59270408802405,115.97822310763846,32.31738004137251
2024-01-01 00:01:44,91.96144549970161,121.67952581757376,31.073120778756714
2024-01-01 00:01:45,92.83377523736273,109.74447719534311,31.168469659271995
2024-01-01 00:01:46,95.02107462165645,95.37210991695504,31.596600910066226
2024-01-01 00:01:47,95.3802899086789,84.33110500688946,32.252540128139614
2024-01-01 00:01:48,94.02758045155905,82.25454863270242,32.62603678021107
2024-01-01 00:01:49,92.08126380519556,91.17274424678993,32.465513545670014
2024-01-01 00:01:50,95.97366965500777,107.35191436065836,32.873991457833945
2024-01-01 00:01:51,94.45231516849543,118.83544689989459,31.391888867170994
2024-01-01 00:01:52,90.49799856996025,118.0916376772104,32.69780198087212
2024-01-01 00:01:53,92.48919433971611,103.42935286762079,32.27153939607769
2024-01-01 00:01:54,95.06402453085214,88.87601433802907,32.9314433171107
2024-01-01 00:01:55,89.59247175931293,79.96172354521714,33.189112636102664
2024-01-01 00:01:56,88.62736968686008,85.72292401324117,32.798646650575115
2024-01-01 00:01:57,94.14397930229815,102.56318960914071,34.301722296088606
2024-01-01 00:01:58,90.4508428611151,117.01839070461756,33.269081034762905
2024-01-01 00:01:59,94.29556174927482,121.36798007691712,33.57505663133893
2024-01-01 00:02:00,91.09933572403757,109.27670538307044,34.56368399555465
2024-01-01 00:02:01,91.35727977417936,94.81170822455854,34.10296385721649
2024-01-01 00:02:02,90.72855438451278,82.1196922975885,34.160996083794714
2024-01-01 00:02:03,92.40484669179678,83.24895768495944,34.93178972824741
2024-01-01 00:02:04,90.82207850023029,95.39931601384254,34.45086146491598
2024-01-01 00:02:05,91.18438140197483,111.77749465432953,34.928859654125155
2024-01-01 00:02:06,90.13129693069662,120.166615641147,35.769644746450126
2024-01-01 00:02:07,89.22789212195028,114.79322503445037,35.57655767735197
2024-01-01 00:02:08,90.45392061217717,97.20257395962551,36.40699562863279
2024-01-01 00:02:09,89.7246068602942,83.36285168524537,34.85904611480473
2024-01-01 00:02:10,92.45850228819076,78.92371452376845,35.096594279955546
2024-01-01 00:02:11,88.03226687037346,90.00667401997211,35.6979979897112
2024-01-01 00:02:12,87.15095532689986,109.11048146188301,36.50160038399831
2024-01-01 00:02:13,89.25362625653172,119.14335550930075,36.69949815854506
2024-01-01 00:02:14,88.2041610453533,116.01063982264805,36.42711197113889
2024-01-01 00:02:15,85.87131934255814,102.06077448930482,35.505055780512414
2024-01-01 00:02:16,89.91211198672475,84.68945282701894,36.751677509358885
2024-01-01 00:02:17,87.47137610936737,79.56347829222389,37.28593033158813
2024-01-01 00:02:18,89.05838248168891,87.77511380730067,37.487279124034046
2024-01-01 00:02:19,90.37980272609163,104.34500508398729,37.40967355922388
2024-01-01 00:02:20,89.57617372915269,118.74629259216934,36.66374635597087
2024-01-01 00:02:21,84.9956088919903,118.70292118662803,37.083629818718855
2024-01-01 00:02:22,89.41631761281035,102.14944869578245,37.10126668173634
2024-01-01 00:02:23,87.82392988760053,86.68308909611189,37.05680811580996
2024-01-01 00:02:24,90.15206394026984,79.81700175866175,38.00822731437836
2024-01-01 00:02:25,85.52159125088502,86.70992254844258,38.27181247392934
2024-01-01 00:02:26,88.29316701675594,104.94583473356856,37.71754540816442
2024-01-01 00:02:27,87.92099931159318,118.30992880757245,36.881925634197444
2024-01-01 00:02:28,86.9459319878817,116.73782969972342,37.84248837431963
2024-01-01 00:02:29,86.24629663882762,102.31523623547477,37.66454553880547
2024-01-01 00:02:30,85.61918865862701,85.68983600950341,37.991790565375176
2024-01-01 00:02:31,87.22299020835482,80.93818044179946,38.34847114952125
2024-01-01 00:02:32,84.02982525495507,88.86276379385856,38.7516526625605
2024-01-01 00:02:33,86.24188740768983,107.4737614468395,37.98609397694459
2024-01-01 00:02:34,86.1944337306568,118.81638259642033,38.32305619680642
2024-01-01 00:02:35,85.88025994992823,116.62499300431287,37.29168573090614
2024-01-01 00:02:36,83.5866942251802,99.94738677503211,36.70820750673634
2024-01-01 00:02:37,81.8461684915423,82.40851264523695,37.4014574318051
2024-01-01 00:02:38,84.48976227868147,80.40120380135055,36.372419454867895
2024-01-01 00:02:39,85.32418429237461,93.84253389762529,36.79497293007919
2024-01-01 00:02:40,83.3664428760856,112.81137882095432,37.15840690200395
2024-01-01 00:02:41,83.18611748808254,119.3517517980725,36.325716471247155
2024-01-01 00:02:42,88.20025695696027,114.37741211076967,37.89819974060585
2024-01-01 00:02:43,82.25916168871176,95.81802198379535,36.937172398754214
2024-01-01 00:02:44,82.78032839044816,81.6943720109441,35.91329094611995
2024-01-01 00:02:45,79.8954077779736,84.24610165466865,35.95381870934829
2024-01-01 00:02:46,83.92491558610418,97.12013685220371,36.8320793601708
2024-01-01 00:02:47,81.8810183861173,114.83220740885712,35.283852592187216
2024-01-01 00:02:48,80.91871223286478,119.23844643143661,35.568332807166044
2024-01-01 00:02:49,81.46430625786701,106.83443380180215,36.48470650186822
2024-01-01 00:02:50,79.05491026963651,90.07287408206437,34.941899369557454
2024-01-01 00:02:51,83.45900297863051,78.15390390636132,36.23487392507448
2024-01-01 00:02:52,81.8109953297907,85.69266942903876,35.630684895697506
2024-01-01 00:02:53,80.2320283780138,105.25125754583983,36.33564796935692
2024-01-01 00:02:54,85.08163106838427,119.05491167183716,36.005693857539214
2024-01-01 00:02:55,80.30189585173446,116.9393496543208,35.64108199168149
2024-01-01 00:02:56,81.67395747943445,100.03146358302982,35.26954392428636
2024-01-01 00:02:57,82.71412501316746,84.54517206928367,35.45289698402012
2024-01-01 00:02:58,76.38198255946487,79.80614342545319,34.8572720749708
2024-01-01 00:02:59,81.76136858862354,94.4812337683016,35.303033914665576
2024-01-01 00:03:00,79.13323696850102,111.34718155546331,34.62964122562282
2024-01-01 00:03:01,79.31197658707778,118.29540043573871,34.34867035499613
2024-01-01 00:03:02,80.11293961343809,110.00551136027752,34.38507376077345
2024-01-01 00:03:03,80.08644441540085,91.95317073109703,34.90038281675032
2024-01-01 00:03:04,79.56706986308726,79.38128241841339,34.851416556864585
2024-01-01 00:03:05,79.92199840905415,87.58081343254153,34.523835429950466
2024-01-01 00:03:06,81.6404144237188,103.53797740316539,34.631288041410286
2024-01-01 00:03:07,80.34765191563147,117.80848065403553,35.983156397784526
2024-01-01 00:03:08,79.08593898275349,117.72510302118398,34.66518008114541
2024-01-01 00:03:09,80.53584752220304,98.17827924942955,35.25045744150736
2024-01-01 00:03:10,77.03017955573019,81.19537975158408,35.10114660008194
2024-01-01 00:03:11,77.27553530993204,83.36818581348427,34.8752242528271
2024-01-01 00:03:12,80.93209550650224,96.62960967051215,35.827681056752276
2024-01-01 00:03:13,77.16380283121453,116.3893389664771,35.49417388399336
2024-01-01 00:03:14,76.28211743063176,119.06221901787558,35.212051525456445
2024-01-01 00:03:15,79.3195576899964,105.67804961546283,34.98401080802646
2024-01-01 00:03:16,79.30116709242053,87.69520622638206,35.50866302706959
2024-01-01 00:03:17,79.14374675190513,80.76235940740511,34.60331185541868
