timestamp,reward
2024-01-01 00:00:00,4.928636792177024
2024-01-01 00:00:01,6.098514738732328
2024-01-01 00:00:02,5.805814282595013
2024-01-01 00:00:03,4.043448809516436
2024-01-01 00:00:04,3.7021198210307893
2024-01-01 00:00:05,8.662189641094503
2024-01-01 00:00:06,4.913406532763165
2024-01-01 00:00:07,6.211542042990564
2024-01-01 00:00:08,5.7333820053004345
2024-01-01 00:00:09,5.739742242391606
2024-01-01 00:00:10,4.967750439437901
2024-01-01 00:00:11,9.778139325797268
2024-01-01 00:00:12,5.827310667717096
2024-01-01 00:00:13,3.682630843595061
2024-01-01 00:00:14,5.717121226963569
2024-01-01 00:00:15,11.481884248252399
2024-01-01 00:00:16,6.57341222168541
2024-01-01 00:00:17,10.171240734803764
2024-01-01 00:00:18,5.564483713627387
2024-01-01 00:00:19,10.215618416517419
2024-01-01 00:00:20,8.828422616432821
2024-01-01 00:00:21,9.766126607507562
2024-01-01 00:00:22,9.217818517593912
2024-01-01 00:00:23,3.945851140855832
2024-01-01 00:00:24,9.99734448819651
2024-01-01 00:00:25,2.3050473392218827
2024-01-01 00:00:26,3.626706815693453
2024-01-01 00:00:27,11.323963570300293
2024-01-01 00:00:28,10.325835557900346
2024-01-01 00:00:29,4.160983717416174
2024-01-01 00:00:30,9.903168036179824
2024-01-01 00:00:31,10.35523649600003
2024-01-01 00:00:32,4.5619102263085525
2024-01-01 00:00:33,10.27735301659328
2024-01-01 00:00:34,5.982164781106922
2024-01-01 00:00:35,10.091657804514346
2024-01-01 00:00:36,5.532845381584919
2024-01-01 00:00:37,9.202489199981953
2024-01-01 00:00:38,9.343766013420161
2024-01-01 00:00:39,8.814969964273079
2024-01-01 00:00:40,5.578395204455157
2024-01-01 00:00:41,8.744947779628987
2024-01-01 00:00:42,4.800745294911747
2024-01-01 00:00:43,10.031485706164357
2024-01-01 00:00:44,8.542043761170639
2024-01-01 00:00:45,4.022995282458623
2024-01-01 00:00:46,11.037202741437167
2024-01-01 00:00:47,9.426979310377789
2024-01-01 00:00:48,10.786949147759428
2024-01-01 00:00:49,9.738555725730022
2024-01-01 00:00:50,9.559665228881924
2024-01-01 00:00:51,11.521978525029658
2024-01-01 00:00:52,9.206760202133948
2024-01-01 00:00:53,9.937560459482047
2024-01-01 00:00:54,5.851942686197879
2024-01-01 00:00:55,11.02005046190809
2024-01-01 00:00:56,10.749506400115216
2024-01-01 00:00:57,11.950692223053164
2024-01-01 00:00:58,10.924177864993212
2024-01-01 00:00:59,3.607339226746041
2024-01-01 00:01:00,5.6997885880760775
2024-01-01 00:01:01,9.704206804152657
2024-01-01 00:01:02,12.373596212342154
2024-01-01 00:01:03,9.837427396104324
2024-01-01 00:01:04,9.39864671022036
2024-01-01 00:01:05,8.232217820830677
2024-01-01 00:01:06,8.677269296999926
2024-01-01 00:01:07,9.313593943115768
2024-01-01 00:01:08,10.612668816357635
2024-01-01 00:01:09,10.144024615853597
2024-01-01 00:01:10,4.876364589035025
2024-01-01 00:01:11,9.563357042941359
2024-01-01 00:01:12,10.280808561820862
2024-01-01 00:01:13,4.39134220524841
2024-01-01 00:01:14,9.733780180796966
2024-01-01 00:01:15,10.541117984564398
2024-01-01 00:01:16,10.989509711382027
2024-01-01 00:01:17,11.425183142446304
2024-01-01 00:01:18,9.793974013247567
2024-01-01 00:01:19,11.930298184172472
2024-01-01 00:01:20,10.854139494249802
2024-01-01 00:01:21,11.103073489281464
2024-01-01 00:01:22,9.566089654856826
2024-01-01 00:01:23,4.192575378174573
2024-01-01 00:01:24,9.625636746673171
2024-01-01 00:01:25,9.679320965448387
2024-01-01 00:01:26,9.687704487397038
2024-01-01 00:01:27,11.741294214755332
2024-01-01 00:01:28,10.354708607293967
2024-01-01 00:01:29,10.81129540453557
2024-01-01 00:01:30,9.202026538230434
2024-01-01 00:01:31,10.827971045489821
2024-01-01 00:01:32,11.261976644311023
2024-01-01 00:01:33,9.2633509960607
2024-01-01 00:01:34,8.672158251745568
2024-01-01 00:01:35,10.620131365841127
2024-01-01 00:01:36,5.475423482656321
2024-01-01 00:01:37,9.594362641133086
2024-01-01 00:01:38,4.967206689856216
2024-01-01 00:01:39,10.952248647685538
2024-01-01 00:01:40,10.877186335661367
2024-01-01 00:01:41,9.998646065825884
2024-01-01 00:01:42,9.776817748978821
2024-01-01 00:01:43,9.50706196667563
2024-01-01 00:01:44,10.872166122662478
2024-01-01 00:01:45,5.165306261423038
2024-01-01 00:01:46,9.508986095052325
2024-01-01 00:01:47,9.735706921888461
2024-01-01 00:01:48,9.620044581405342
2024-01-01 00:01:49,4.835693700289374
2024-01-01 00:01:50,6.831942029080364
2024-01-01 00:01:51,10.706533594437495
2024-01-01 00:01:52,8.375708301844313
2024-01-01 00:01:53,4.392362946149096
2024-01-01 00:01:54,6.277475338832939
2024-01-01 00:01:55,10.093291036504263
2024-01-01 00:01:56,4.592311215199199
2024-01-01 00:01:57,10.384793217346305
2024-01-01 00:01:58,9.181371528591917
2024-01-01 00:01:59,10.883486471566407
2024-01-01 00:02:00,3.62800243694029
2024-01-01 00:02:01,11.075423388379281
2024-01-01 00:02:02,8.681857758793928
2024-01-01 00:02:03,3.190531776917554
2024-01-01 00:02:04,7.811200964269364
2024-01-01 00:02:05,5.256839313659671
2024-01-01 00:02:06,6.083758376756863
2024-01-01 00:02:07,10.959593443327181
2024-01-01 00:02:08,11.065530655417176
2024-01-01 00:02:09,10.143518111909893
2024-01-01 00:02:10,5.888982933227561
2024-01-01 00:02:11,8.720760729753364
2024-01-01 00:02:12,3.7758112894549467
2024-01-01 00:02:13,9.71571660726976
2024-01-01 00:02:14,4.100959619372955
2024-01-01 00:02:15,10.180265651785819
2024-01-01 00:02:16,4.697981348155094
2024-01-01 00:02:17,4.692993157070758
2024-01-01 00:02:18,5.25083466526491
2024-01-01 00:02:19,10.53421346977634
2024-01-01 00:02:20,9.270266323460792
2024-01-01 00:02:21,5.7162396225052445
2024-01-01 00:02:22,10.041774877314284
